year	    det/mc	                expt	              stream	                tier	files	events	size	TB	size/event	MB
2022	        mc	           fardet-hd	                test	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-hd	             cosmics	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-hd	         calibration	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-hd	             physics	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-hd	                out2	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-hd	            pedestal	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-hd	               study	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-vd	                 ALL	                 ALL	1623860	103459514	1700.549	TB	16.437	MB
2022	        mc	           fardet-vd	                out1	                 ALL	1623860	103459514	1700.549	TB	16.437	MB
2022	        mc	           fardet-vd	               noise	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-vd	                test	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-vd	             cosmics	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-vd	         calibration	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-vd	             physics	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-vd	                out2	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-vd	            pedestal	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-vd	               study	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	dc4-vd-coldbox-bottom	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	  dc4-vd-coldbox-top	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	        hd-protodune	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	                 ALL	           simulated	60097	386675075	67.806	TB	 0.175	MB
2022	        mc	                 ALL	                out1	           simulated	106	9700	 0.264	TB	27.251	MB
2022	        mc	                 ALL	               noise	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	                test	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	             cosmics	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	         calibration	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	             physics	           simulated	59991	386665375	67.542	TB	 0.175	MB
2022	        mc	                 ALL	                out2	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	            pedestal	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	               study	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	                 ALL	           simulated	106	9700	 0.264	TB	27.251	MB
2022	        mc	             physics	                out1	           simulated	106	9700	 0.264	TB	27.251	MB
2022	        mc	             physics	               noise	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	                test	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	             cosmics	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	         calibration	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	             physics	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	                out2	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	            pedestal	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	               study	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	              fardet	                 ALL	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	             neardet	                 ALL	           simulated	59991	386665375	67.542	TB	 0.175	MB
2022	        mc	             neardet	                out1	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	             neardet	               noise	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	             neardet	                test	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	             neardet	             cosmics	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	             neardet	         calibration	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	             neardet	             physics	           simulated	59991	386665375	67.542	TB	 0.175	MB
2022	        mc	             neardet	                out2	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	             neardet	            pedestal	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	             neardet	               study	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	        protodune-sp	                 ALL	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	        protodune-dp	                 ALL	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	             iceberg	                 ALL	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-sp	                 ALL	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	   vd-coldbox-bottom	                 ALL	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	      vd-coldbox-top	                 ALL	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	          hd-coldbox	                 ALL	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-hd	                 ALL	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-vd	                 ALL	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	dc4-vd-coldbox-bottom	                 ALL	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	  dc4-vd-coldbox-top	                 ALL	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	        hd-protodune	                 ALL	           simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	                 ALL	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	                 ALL	  full-reconstructed	1025675	51634280	1813.353	TB	35.119	MB
2022	        mc	                 ALL	                out1	  full-reconstructed	1025675	51634280	1813.353	TB	35.119	MB
2022	        mc	                 ALL	               noise	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	                test	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	             cosmics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	         calibration	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	             physics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	                out2	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	            pedestal	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	               study	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	                 ALL	  full-reconstructed	12915	284824	 5.155	TB	18.100	MB
2022	        mc	             physics	                out1	  full-reconstructed	12915	284824	 5.155	TB	18.100	MB
2022	        mc	             physics	               noise	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	                test	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	             cosmics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	         calibration	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	             physics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	                out2	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	            pedestal	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	               study	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	              fardet	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	             neardet	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	        protodune-sp	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	        protodune-dp	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	             iceberg	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-sp	                 ALL	  full-reconstructed	70623	15713710	90.563	TB	 5.763	MB
2022	        mc	           fardet-sp	                out1	  full-reconstructed	70623	15713710	90.563	TB	 5.763	MB
2022	        mc	           fardet-sp	               noise	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-sp	                test	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-sp	             cosmics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-sp	         calibration	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-sp	             physics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-sp	                out2	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-sp	            pedestal	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-sp	               study	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	   vd-coldbox-bottom	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	      vd-coldbox-top	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	          hd-coldbox	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-hd	                 ALL	  full-reconstructed	35609	7064425	36.153	TB	 5.118	MB
2022	        mc	           fardet-hd	                out1	  full-reconstructed	35609	7064425	36.153	TB	 5.118	MB
2022	        mc	           fardet-hd	               noise	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-hd	                test	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-hd	             cosmics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-hd	         calibration	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-hd	             physics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-hd	                out2	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-hd	            pedestal	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-hd	               study	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-vd	                 ALL	  full-reconstructed	906528	28571321	1681.482	TB	58.852	MB
2022	        mc	           fardet-vd	                out1	  full-reconstructed	906528	28571321	1681.482	TB	58.852	MB
2022	        mc	           fardet-vd	               noise	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-vd	                test	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-vd	             cosmics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-vd	         calibration	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-vd	             physics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-vd	                out2	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-vd	            pedestal	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-vd	               study	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	dc4-vd-coldbox-bottom	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	  dc4-vd-coldbox-top	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	        hd-protodune	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	                 ALL	  detector-simulated	36568	3022603	156.463	TB	51.764	MB
2022	        mc	                 ALL	                out1	  detector-simulated	36568	3022603	156.463	TB	51.764	MB
2022	        mc	                 ALL	               noise	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	                test	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	             cosmics	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	         calibration	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	             physics	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	                out2	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	            pedestal	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	               study	  detector-simulated	0	0	 0.000	TB	 0.000	MB
